  DATE    T-ini  T-end  %SUN   %CLOU  %GOOD  %MOD   %BAD   OBS
20060624  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20060625  12.41  20.42  94.25   5.75  31.70  53.73   8.82   1
20060626  12.37  20.43  96.46   3.54  91.88   2.11   2.47   1
20060627  12.34  18.86  94.44   5.56  92.37   0.15   1.92   1
20060628  12.26  19.16  92.10   7.90  65.53  10.00  16.56   1
20060629  12.18  15.62  47.24  52.76  18.77   2.93  25.54   1
20060630  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20060701  12.16  14.17   0.00 100.00   0.00   0.00   0.00   1
20060702  12.09  18.34  59.91  40.09   6.39   2.14  51.38   1
20060703  13.39  19.02  98.90   1.10  30.88  16.45  51.58   1
20060704  13.70  20.54  99.92   0.08  58.01   5.15  36.76   1
20060705  12.20  20.54  96.16   3.84   0.00  63.05  33.11   1
20060706  15.04  17.27  99.44   0.56   0.00  48.29  51.15   1
20060707   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20060708   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20060709   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20060710   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20060711   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20060712   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20060713   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20060714   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20060715   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20060716   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20060717   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20060718  17.37  20.98  99.09   0.91  98.86   0.00   0.23   1
20060719  12.31  20.98  98.62   1.38  98.51   0.09   0.02   1
20060720  12.39  20.75  99.82   0.18  98.51   1.26   0.06   1
20060721  12.24  16.89  57.27  42.73   0.00   0.00  57.27   1
20060722  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20060723  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20060724  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20060725  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20060726  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20060727  12.04  17.58  92.84   7.16  81.05   7.60   4.19   1
20060728  12.02  15.20  77.77  22.23   0.00   0.08  77.69   1
20060729  11.97  15.91  86.15  13.85   0.00   0.00  86.15   1
20060730  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20060731  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20060801  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20060802  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20060803  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20060804  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20060805  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20060806  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20060807  11.86  16.26  89.94  10.06  85.47   2.11   2.35   1
20060808  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20060809   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20060810   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20060811   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20060812   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20060813   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20060814   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20060815  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20060816  11.64  21.70  88.35  11.65  48.77  14.35  25.23   1
20060817  11.62  21.69  89.43  10.57   0.00   0.00  89.43   1
20060818  11.61  21.69  92.28   7.72   0.00   0.00  92.28   1
20060819  11.59  21.69  92.86   7.14  45.37   7.68  39.81   1
20060820  11.56  21.68  90.59   9.41  19.06  59.78  11.75   1
20060821  11.53  21.68  92.72   7.28  62.37  30.34   0.00   1
20060822  11.94  21.08  99.89   0.11  98.92   0.97   0.00   1
20060823  11.52  21.15  95.26   4.74  89.57   5.69   0.00   1
20060824  11.46  16.82  90.94   9.06  55.93  29.86   5.15   1
20060825  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20060826  12.29  19.29  99.64   0.36  47.06  48.54   4.04   1
20060827  11.38  18.82  94.37   5.63  94.25   0.00   0.12   1
20060828  11.35  17.71  88.73  11.27   0.00  52.72  36.02   1
20060829  11.32  12.95  65.04  34.96   0.00  58.49   6.55   1
20060830  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20060831  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20060901  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20060902  12.43  15.36  99.55   0.45  96.18   2.30   1.07   1
20060903  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20060904  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20060905  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20060906  11.82  15.55  60.42  39.58   0.00   3.50  56.92   1
20060907  12.44  18.32  46.69  53.31  10.29   3.98  32.42   1
20060908  11.19  20.17  93.94   6.06  45.12  44.16   4.66   1
20060909  11.80  19.85  56.53  43.47  12.91   5.15  38.48   1
20060910  12.13  17.41  83.23  16.77   0.00   1.84  81.39   1
20060911  11.43  16.10  94.71   5.29   7.57  19.60  67.53   1
20060912  11.25  21.07  87.98  12.02   3.20  58.96  25.81   1
20060913  11.00  20.85  86.51  13.49   0.24   0.23  86.03   1
20060914  11.08  21.06  93.36   6.64  63.37  20.89   9.10   1
20060915  11.00  21.06  93.26   6.74   1.26  36.43  55.58   1
20060916  10.93  21.05  78.55  21.45  31.71   3.30  43.54   1
20060917  10.89  21.04  90.50   9.50  31.40  41.29  17.80   1
20060918  10.89  21.04  88.36  11.64   0.00   0.00  88.36   1
20060919  10.87  13.61  24.22  75.78   0.00   0.00  24.22   1
20060920  11.83  20.60  98.32   1.68  25.58  42.50  30.24   1
20060921  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20060922  10.76  11.50   0.00 100.00   0.00   0.00   0.00   1
20060923  10.75  17.43  69.84  30.16   0.00   0.00  69.84   1
20060924  11.44  14.06  83.97  16.03   0.00   1.19  82.78   1
20060925  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20060926  10.79  19.90  79.74  20.26  44.23  27.50   8.00   1
20060927  13.72  20.56  62.75  37.25   0.00   0.87  61.87   1
20060928  10.74  21.23  91.72   8.28   0.00   0.00  91.72   1
20060929  10.70  21.22  87.34  12.66  61.26   9.54  16.55   1
20060930  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20061001  11.39  19.97  86.11  13.89  50.74  27.15   8.22   1
20061002  10.61  21.21  84.49  15.51   0.00  30.47  54.02   1
20061003  10.98  19.41  97.54   2.46   0.00  69.90  27.64   1
20061004  10.90  19.90  81.90  18.10  18.65  38.06  25.19   1
20061005  10.89  20.43  98.93   1.07   0.03  40.84  58.06   1
20061006  10.59  16.90  62.24  37.76  40.10  11.37  10.77   1
20061007  10.94  20.94  98.56   1.44   0.02   0.46  98.09   1
20061008  10.88  20.06  70.18  29.82   9.77   9.21  51.19   1
20061009  14.15  20.34  88.59  11.41   0.00   1.72  86.87   1
20061010  10.93  18.95  95.23   4.77  89.39   4.89   0.94   1
20061011  10.43  12.72  45.26  54.74   0.00   0.00  45.26   1
20061012  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20061013  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20061014  10.39  17.25  92.62   7.38  79.76  11.43   1.43   1
20061015  10.38  20.78  96.52   3.48  92.80   0.88   2.85   1
20061016  10.35  17.82  91.59   8.41   2.68  36.34  52.57   1
20061017  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20061018  10.71  17.23  46.43  53.57   0.73  28.58  17.12   1
20061019  10.55  21.38  98.05   1.95  74.34  23.18   0.52   1
20061020  11.12  21.38  99.91   0.09  53.86  29.91  16.14   1
20061021  11.28  21.38  99.93   0.07   0.00  56.06  43.87   1
20061022  10.85  21.37  97.32   2.68   3.32  66.52  27.48   1
20061023  10.48  21.37  98.20   1.80  43.41  44.08  10.71   1
20061024  10.21  16.94  94.33   5.67  74.07  14.34   5.92   1
20061025  10.24  18.34  95.90   4.10  81.56   6.02   8.32   1
20061026  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20061027  10.15  18.04  95.15   4.85  58.74  20.02  16.39   1
20061028  10.13  14.88  91.94   8.06  88.06   3.85   0.04   1
20061029  10.12  19.60  96.05   3.95  82.91   9.12   4.02   1
20061030  10.10  20.39  96.68   3.32  88.52   7.75   0.41   1
20061031  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20061101  11.23  21.28  99.93   0.07  74.47  14.30  11.16   1
20061102  10.80  21.35  60.03  39.97  48.29   2.08   9.66   1
20061103  10.98  21.11  92.75   7.25   0.00   0.00  92.75   1
20061104  11.17  21.35  88.40  11.60   0.00  42.15  46.25   1
20061105  11.02  14.71  99.82   0.18   0.00   0.00  99.82   1
20061106   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20061107  16.74  21.04  99.81   0.19   0.00   2.79  97.01   1
20061108  10.51  20.50  98.92   1.08   2.83  52.42  43.66   1
20061109  11.14  20.96  99.94   0.06   0.00   0.00  99.94   1
20061110  10.17  21.86  94.16   5.84   0.00   0.78  93.38   1
20061111  11.30  21.32  99.95   0.05   0.00   0.13  99.83   1
20061112  11.26  21.11  99.81   0.19   0.02  21.13  78.67   1
20061113  10.71  21.65  99.95   0.05  70.88  27.14   1.94   1
20061114  10.92  18.07  99.91   0.09  98.66   1.23   0.02   1
20061115  10.27  18.79  99.69   0.31  90.93   7.70   1.06   1
20061116  10.13  17.05  98.60   1.40  79.45  17.27   1.88   1
20061117  10.40  17.05  99.92   0.08  53.52  31.53  14.87   1
20061118  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20061119  10.02  17.06  93.07   6.93   0.00  38.28  54.79   1
20061120  10.02  16.89  95.39   4.61  43.28  28.23  23.88   1
20061121  11.72  16.90  99.91   0.09  99.71   0.14   0.06   1
20061122  10.02  16.90  88.67  11.33  30.51  32.59  25.58   1
20061123  10.38  16.90  88.47  11.53  29.62  57.20   1.65   1
20061124  10.01  16.92  90.14   9.86  49.73  34.65   5.76   1
20061125   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20061126   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20061127   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20061128  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20061129  10.00  16.77  91.10   8.90  54.08  25.04  11.98   1
20061130  10.02  16.77  96.00   4.00   0.02   0.00  95.98   1
20061201  10.02  16.69  90.98   9.02  83.25   7.65   0.07   1
20061202  10.01  16.38  96.24   3.76  96.21   0.00   0.03   1
20061203  10.01  16.38  92.90   7.10   4.26  35.36  53.29   1
20061204  10.01  16.39  91.78   8.22   9.92  34.43  47.43   1
20061205  10.02  16.39  94.68   5.32   0.00  31.18  63.50   1
20061206  10.56  16.40  97.59   2.41   0.00  43.25  54.34   1
20061207  10.65  16.41  64.32  35.68  23.23   5.89  35.20   1
20061208  11.43  17.10  83.41  16.59  83.41   0.00   0.00   1
20061209  10.51  17.28  15.60  84.40   1.92   1.22  12.46   1
20061210  10.43  16.18  95.48   4.52   0.00  45.53  49.95   1
20061211  10.75  16.19  99.80   0.20   0.00  66.83  32.97   1
20061212  10.52  16.20  97.55   2.45   4.28  31.46  61.81   1
20061213  10.98  14.67  99.34   0.66   0.00   0.00  99.34   1
20061214  10.06  16.21  95.39   4.61  75.76  12.03   7.60   1
20061215  10.01  16.22  91.61   8.39  39.64  32.02  19.95   1
20061216  10.01  13.03  95.98   4.02  95.91   0.00   0.07   1
20061217  10.03  16.24  95.36   4.64  92.98   2.38   0.00   1
20061218  10.02  16.25  95.02   4.98  75.53  19.31   0.18   1
20061219  10.02  16.25  91.93   8.07  41.65  41.52   8.76   1
20061220  10.22  16.26  87.50  12.50   0.00   0.00  87.50   1
20061221  10.10  16.27  91.73   8.27   7.54  79.69   4.49   1
20061222  10.01  12.77  79.28  20.72  70.05   9.23   0.00   1
20061223   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20061224   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20061225   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20061226   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20061227   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20061228   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20061229   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20061230   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20061231   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20070101   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20070102   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20070103  11.00  16.38  82.44  17.56   0.18  56.04  26.22   1
20070104  10.11  16.38  87.89  12.11   3.60  57.46  26.83   1
20070105  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20070106  10.07  16.65  86.37  13.63   0.50  51.11  34.76   1
20070107  12.10  16.66  88.17  11.83   0.05   0.00  88.12   1
20070108  10.45  16.66  97.44   2.56  53.65  27.25  16.54   1
20070109  10.54  16.67  73.77  26.23   0.00  32.61  41.17   1
20070110  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20070111  10.69  16.69  95.95   4.05   0.00   0.00  95.95   1
20070112  12.14  13.12  54.31  45.69   0.00   0.00  54.31   1
20070113  10.77  14.97  75.98  24.02   0.00   0.01  75.97   1
20070114  12.77  15.21  98.90   1.10   0.00   0.00  98.90   1
20070115  10.68  13.69  78.51  21.49   0.00   0.00  78.51   1
20070116  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20070117  11.04  15.38  95.87   4.13  43.14  40.82  11.91   1
20070118  10.99  15.94  99.90   0.10  15.52  65.39  19.00   1
20070119  12.13  17.31  99.89   0.11  94.36   3.49   2.05   1
20070120  11.90  13.90  80.71  19.29   0.00   0.00  80.71   1
20070121  10.27  17.32  90.04   9.96   2.30  53.30  34.44   1
20070122  10.28  17.28  94.09   5.91  68.31  24.86   0.92   1
20070123  10.45  17.50  95.61   4.39  85.15  10.43   0.02   1
20070124  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20070125  11.28  15.32  87.10  12.90  30.24  28.11  28.75   1
20070126  10.37  17.58  91.47   8.53  65.87  18.69   6.90   1
20070127  10.36  12.97  37.80  62.20   0.00   0.80  37.00   1
20070128  10.36  19.19  89.77  10.23  23.88  34.50  31.38   1
20070129  10.41  17.46  93.00   7.00  82.41  10.32   0.26   1
20070130  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20070131   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20070201   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20070202  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20070203  10.46  18.75  92.10   7.90  47.90  28.99  15.21   1
20070204  10.49  20.69  92.40   7.60  72.17  19.52   0.71   1
20070205  10.51  17.34  88.76  11.24   0.00  35.17  53.58   1
20070206  10.52  20.34  96.54   3.46  73.97  22.28   0.30   1
20070207  10.58  19.45  95.94   4.06  78.14  17.25   0.54   1
20070208  11.99  18.61  99.90   0.10   0.00   1.95  97.95   1
20070209  10.74  13.87  68.89  31.11   0.00   0.00  68.89   1
20070210  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20070211  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20070212  10.62  20.38  93.10   6.90   4.20  64.91  23.99   1
20070213  10.63  20.30  93.06   6.94  49.07  26.69  17.29   1
20070214  11.72  20.35  99.31   0.69  79.76   3.12  16.44   1
20070215  11.46  17.96  99.06   0.94  14.60  64.55  19.92   1
20070216  10.90  13.34  91.48   8.52   0.00  40.40  51.08   1
20070217  11.49  20.41  93.51   6.49   4.54  45.55  43.42   1
20070218  11.12  19.95  62.72  37.28  32.16  18.66  11.90   1
20070219  11.41  20.93  98.20   1.80  77.98  14.12   6.10   1
20070220  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20070221  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20070222  11.55  21.86  99.70   0.30   0.00   0.01  99.69   1
20070223  11.58  21.86  99.91   0.09   0.00   0.00  99.91   1
20070224  11.45  21.85  98.59   1.41  42.54  24.31  31.74   1
20070225  11.57  21.85  98.76   1.24  12.01  46.62  40.13   1
20070226  14.82  21.85  96.43   3.57   0.01  42.86  53.56   1
20070227  11.50  19.71  99.86   0.14   0.00  63.88  35.98   1
20070228  10.92  18.69  92.36   7.64  30.29  41.26  20.81   1
20070301  10.84  17.84  94.59   5.41  84.48  10.08   0.03   1
20070302  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20070303  11.44  18.65  81.19  18.81   0.00  54.04  27.15   1
20070304  10.88  20.41  94.23   5.77  39.73  36.01  18.48   1
20070305  10.87  19.59  93.72   6.28  31.64  48.16  13.92   1
20070306  10.89  21.09  92.53   7.47   8.84  58.28  25.41   1
20070307  11.83  21.11  95.10   4.90   0.00  37.75  57.34   1
20070308  11.09  20.73  97.05   2.95  17.18  43.27  36.60   1
20070309  11.55  20.85  98.65   1.35  63.42  21.79  13.44   1
20070310  11.70  19.50  88.40  11.60  28.25  32.62  27.54   1
20070311  11.78  20.98  99.88   0.12   0.25  43.35  56.28   1
20070312  11.23  21.49  93.77   6.23   0.96  38.49  54.32   1
20070313  13.40  21.02  93.07   6.93   0.00  14.66  78.41   1
20070314  11.59  21.03  85.40  14.60  39.27  34.96  11.17   1
20070315  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20070316  11.56  21.29  96.22   3.78   8.13  19.78  68.31   1
20070317  11.51  21.28  97.02   2.98  51.04  37.79   8.20   1
20070318  11.56  21.27  98.78   1.22  60.06  34.30   4.41   1
20070319  11.49  20.52  96.01   3.99  21.26  24.42  50.33   1
20070320  11.52  20.30  98.35   1.65   0.00  73.35  25.00   1
20070321  11.01  19.66  93.00   7.00  52.96  33.20   6.84   1
20070322  11.04  15.15  83.23  16.77  21.96  51.78   9.49   1
20070323  11.06  20.58  95.11   4.89  70.44  23.64   1.04   1
20070324  11.07  11.36   0.00 100.00   0.00   0.00   0.00   1
20070325  11.09  18.15  91.55   8.45  49.54  15.13  26.88   1
20070326  11.09  17.49  91.73   8.27  78.42  13.09   0.23   1
20070327  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20070328  13.28  20.32  94.91   5.09  49.22  25.69  20.00   1
20070329  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20070330  16.16  21.21  95.46   4.54  29.60  16.83  49.03   1
20070331  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20070401  11.50  21.20  96.57   3.43  63.15  18.13  15.29   1
20070402  11.86  21.20  99.88   0.12  78.80  17.51   3.57   1
20070403  11.79  14.85  96.74   3.26  19.71  61.39  15.64   1
20070404   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20070405   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20070406   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20070407   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20070408   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20070409   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20070410   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20070411  12.10  21.15  99.75   0.25   0.00   0.00  99.75   1
20070412  11.64  21.15  98.87   1.13   0.00   0.00  98.87   1
20070413  11.30  21.14  87.92  12.08  50.38   6.65  30.89   1
20070414  11.45  21.39  96.22   3.78  63.10  23.82   9.31   1
20070415  11.35  20.07  77.72  22.28   3.33  23.20  51.20   1
20070416  11.39  17.96  92.17   7.83  67.54   6.81  17.82   1
20070417  11.57  21.08  97.66   2.34  92.98   4.68   0.00   1
20070418  11.80  20.06  59.78  40.22  11.97   9.49  38.32   1
20070419  11.95  16.06  59.42  40.58  11.00  18.21  30.21   1
20070420  11.97  20.03  96.78   3.22   0.07  71.96  24.75   1
20070421  11.88  20.76  97.62   2.38  80.50  11.80   5.32   1
20070422  12.82  17.50  99.82   0.18  36.52  34.14  29.15   1
20070423  11.86  17.14  95.10   4.90   0.00   0.26  94.83   1
20070424  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
